"source","target"
151420,132420
151344,89983
151362,95609
151328,131625
151293,130292
151398,130232
151363,135336
151378,131129
151312,89184
151347,91453
151366,73396
151399,134286
151413,124280
151401,151138
151395,138473
151357,112982
151383,100089
151346,87668
151348,79898
151345,107540
151350,125623
151410,
151382,125623
151411,128613
151402,93447
151430,120942
151423,112466
151415,126258
151438,107235
151429,97163
151419,113804
151316,92229
151386,102905
151443,113647
151417,136280
151439,115901
151391,100140
151450,113498
151412,99398
151431,115486
151396,138669
151421,123021
151426,151197
151432,121548
151484,108158
151452,76377
151525,121662
151422,151197
151513,132073
151487,115774
151428,129288
151514,150941
151524,107394
151445,104558
151435,135499
151539,108000
151536,151874
151526,53158
151529,123873
151545,96132
151531,120010
151442,129288
151527,124616
151537,154310
151555,117346
151549,101260
151547,112680
151565,150791
151548,129083
151550,126331
151556,123615
151540,121822
151563,87804
151621,128671
151542,100216
151561,122107
151620,128671
151566,126169
151572,131625
151559,119621
151673,139016
151663,96523
151672,123615
151569,93860
151626,96523
151666,87804
151688,128284
151677,102487
151662,120010
151655,135354
151697,124481
151660,135142
151686,94777
151658,96229
151696,113468
151667,150937
151689,111019
151664,111770
151681,97635
151684,136836
151674,89539
151690,96395
151699,95895
151691,96395
151766,133565
151671,96229
151670,153325
151678,96229
151700,114466
151751,127153
151675,96229
151703,151621
151715,129632
151683,134304
151764,114752
151759,140802
151747,153432
151717,154762
151740,101260
151735,112575
151749,105372
151716,132438
151729,61208
151734,121960
151727,118898
151739,125292
151728,105067
151736,88028
151748,139986
151760,140166
151733,137567
151721,130112
151754,134108
151676,96709
151777,150140
151838,141220
151706,115594
151821,140027
151773,95401
151765,101242
151772,129338
151763,96229
151768,129428
151710,108260
151848,129338
151762,114690
151817,101800
151835,93118
151829,141141
151851,139065
151789,113339
151798,88028
151810,153539
151805,121960
151811,137610
151814,127195
151844,108827
151812,109652
151797,88028
151815,113339
151861,91901
151822,140136
151860,138442
151793,119051
151782,113558
151794,125292
151784,80659
151856,114035
151831,105372
151779,110105
151801,151419
151843,92083
151830,136502
151820,95426
151862,138442
151857,141225
151800,125292
151826,73396
151783,110105
151833,121668
151804,110105
151790,153539
151858,139986
151787,125292
151802,105372
151864,131465
151841,102531
151865,127513
151871,125640
151781,125292
151836,107235
151898,124667
151771,108264
151885,132213
151868,151703
151886,113395
151823,96929
151869,94868
151887,133835
151803,125292
151903,153302
151889,139666
151893,103506
151895,137558
151902,124329
151867,135315
151913,130502
151904,86687
151846,105142
151845,59209
151901,150386
151872,150906
151908,93145
151870,121135
151874,141141
151909,105203
151891,135792
151882,125292
151866,119051
151914,129338
151905,95375
151924,80659
151906,114805
151925,95606
151917,124271
151899,111712
151920,94999
151922,104443
151938,46464
151958,108510
151934,139666
151921,108827
151896,140027
151937,135315
151942,100857
151930,128742
151952,150756
151936,110076
151935,153743
151933,128599
151955,105372
151939,90882
151953,119051
151985,132521
151975,99443
151956,59209
151950,150791
151980,111605
151977,139663
151991,105992
151970,132438
151918,139143
151967,61208
151972,118898
151974,61208
152010,90287
151965,90287
152017,153257
152000,150386
151998,124902
152005,151287
151978,127017
152004,139775
152006,125615
151988,108353
151982,59830
151993,114376
151945,130502
151989,153741
152055,114188
152027,128408
152034,105992
152044,97557
152013,137567
152099,130950
151981,128954
151986,95375
152087,130950
152030,130292
152086,130950
152095,151874
152043,105992
152116,130975
152103,135083
151963,109257
151984,111214
152007,66297
152018,127017
152077,130950
152096,135083
152039,135083
152130,130950
152045,103620
152038,135083
152020,120151
152054,111605
152082,137217
152051,135792
152091,114469
152064,127017
152065,81099
152050,135792
152028,81099
152009,112525
152015,81099
152109,119394
152127,150100
152119,103588
152132,138473
152083,103115
152073,94885
152012,81099
152011,127017
152090,127017
152019,127017
152106,100076
152145,125615
152081,115594
152126,140827
152060,137557
152057,132530
152125,137204
152068,100089
152078,132298
152058,114198
152084,121960
152093,104436
152101,135083
152165,86010
152105,110649
152124,153310
152140,150791
152121,115563
152170,111754
152133,103303
152198,139017
152211,66297
152265,135083
152148,90748
152190,135083
152254,140645
152212,130950
152149,110663
152252,66297
152176,135083
152174,114805
152191,135083
152115,97557
152313,66297
152122,97557
152131,113208
152192,112009
152220,139425
152194,140027
152195,151249
152253,132225
152159,111214
152069,150425
152138,95899
152348,121662
152156,153325
152155,99398
152197,126220
152137,102905
152357,139666
152098,111962
152143,121194
152251,107173
152146,115844
152160,140893
152378,130950
152173,85713
152340,76176
152377,130950
152161,70294
152123,126089
152147,115844
152144,139246
152139,91207
151994,135889
152260,138679
152343,119450
152392,115961
152172,135162
152248,125391
152208,111718
152328,150078
152349,132298
152409,130950
152362,88774
152289,127159
152339,120010
152206,141180
152360,128495
152177,92541
152167,137217
152199,96241
152135,120010
152410,66297
152129,85713
152196,126246
152184,126258
152372,151249
152274,89352
152353,129635
152290,129466
152382,93082
152341,97248
152326,136314
152264,135254
152200,89352
152207,126308
152142,136631
152202,124542
152369,105993
152374,108017
152365,113305
152319,113305
152345,124806
152288,133898
152368,101404
152398,91559
152358,129288
152407,88968
152312,120973
152396,91559
152263,103348
152292,151399
152354,150309
152259,134222
152371,114261
152361,109652
152347,129338
152380,114198
152415,152427
152394,76176
152417,115563
152436,66297
152179,66297
152430,66297
152291,108141
152255,92962
152367,104547
152187,135350
152188,135889
152355,110880
152412,99565
152395,91901
152375,88047
152363,136911
152386,132522
152364,91901
152461,122921
152456,137610
152429,114034
152503,66297
152428,105067
152435,120621
152499,135083
152434,107790
152500,135083
152502,130950
152496,97557
152295,133597
152505,117346
152447,136562
152405,136984
152427,124329
152404,136502
152470,105335
152408,101725
152400,92982
152511,110363
152591,137164
152464,101260
152458,111621
152467,153539
152444,101504
152597,116152
152463,100216
152624,131476
152609,91853
152642,150386
152616,154091
152633,103571
152468,153230
152647,153257
152623,92627
152613,118464
152645,116152
152579,150941
152599,136502
152590,136590
152660,128495
152425,101504
152592,135499
152656,120010
152566,117570
152546,97108
152588,135603
152602,114469
152509,107503
152648,151430
152615,92627
152659,135083
152711,135083
152584,115486
152589,105427
152651,133835
152596,140864
152637,127159
152598,150386
152604,104403
152585,91585
152634,110999
152627,152434
152618,97256
152552,91233
152587,122480
152614,132431
152512,132195
152629,152434
152639,
152594,92279
152593,93224
152610,73396
152661,125615
152682,152957
152508,100171
152601,153507
152632,139251
152718,95696
152734,129891
152655,107591
152693,151430
152653,128179
152703,123539
152649,103529
152686,137624
152635,125615
152667,96736
152654,135731
152723,90635
152640,105372
152691,68430
152685,153539
152586,
152636,125615
152506,68446
152674,114198
152652,112466
152742,91164
152666,130233
152758,125819
152684,151419
152664,113150
152717,108295
152715,108295
152737,152957
152767,89983
152771,89983
152763,89983
152766,89983
152765,89983
152683,100771
152706,151430
152735,19588
152690,124806
152694,115808
152714,104787
152675,95811
152761,99398
152773,94438
152748,112525
152721,107494
152695,94231
152798,119733
152794,120942
152776,89983
152709,137624
152756,137393
152743,135083
152720,116087
152710,128169
152701,123826
152722,109335
152789,152957
152725,138876
152770,89983
152796,107677
152768,89983
152783,
152802,95609
152670,123014
152753,138876
152764,89983
152803,108295
152799,154343
152804,101401
152808,120942
152762,89983
152772,100394
152790,151703
152775,121108
152786,125391
152792,97256
152819,138876
152822,121668
152740,140262
152785,122478
152797,132183
152811,105142
152810,132663
152834,153672
152857,150138
152825,136572
152817,137954
152847,109798
152832,128599
152828,81099
152820,122732
152848,108150
152769,87480
152774,87480
152852,125615
152833,71051
152821,141188
152879,87480
152823,132567
152845,121672
152940,101401
152931,123546
152835,125615
152927,130073
152860,125615
152923,125615
152778,91280
152920,125615
152814,88028
152910,121668
152891,100216
152839,127761
152942,98727
152809,109070
152903,129197
152950,108827
152840,126952
152830,150386
152837,154662
152909,107199
152922,151871
152944,125615
152816,107494
152838,92972
152926,102947
152913,128169
152929,102947
152919,89981
152963,152505
152908,84885
152953,139425
152951,94017
152957,124329
152918,73480
152916,80659
152980,56417
152943,95606
152960,117918
152958,107173
152978,150318
152967,133835
152917,150318
152966,94349
152846,125244
152964,102898
152945,104323
152979,125385
152873,114837
152988,91559
152974,91164
152915,130112
152985,91560
152986,107235
152971,130233
152946,152427
152992,95696
153000,113373
152977,132327
152989,132548
152984,110663
152990,104443
152968,93118
152948,127354
153023,127153
152983,124690
153013,140803
153046,128495
153001,55986
153057,126956
152982,133173
152999,117355
153022,108827
152991,92083
153033,91822
152956,124481
153004,19588
153019,141072
152994,80659
153049,128747
152987,135142
153008,95375
153171,150364
153029,152819
153042,138679
153036,93284
153025,154343
152997,100565
153180,131491
153006,99329
153230,115772
153038,122921
153039,108681
153041,133197
153014,104865
153047,105992
153027,152819
153028,137567
153024,150941
153228,73138
153201,140864
153237,95881
153053,136911
153112,138822
153032,130317
153043,107677
153142,136911
153182,132521
153015,135142
153026,112525
153204,132431
153087,129870
153017,91901
153239,140387
153050,89061
153045,151430
153021,102690
153198,107199
153236,120030
153044,84885
153229,121668
153052,92962
153216,80659
153035,107019
153208,92279
153248,129744
153179,138876
153252,141217
153203,96865
153247,129744
153234,114376
153259,125236
153262,151874
153105,120209
153242,129893
153261,133737
153244,116373
153253,101868
153257,91888
153275,137581
153040,137217
153233,136587
153254,96132
153190,110999
153232,110999
153302,121662
153120,153325
153258,99191
153250,128422
153219,152505
153263,124884
153251,114261
153273,119394
153187,128702
153241,135635
153266,81081
153218,120010
153240,91583
153183,141180
153186,102727
153296,122875
153283,105057
153281,125101
153278,110999
153311,140027
153271,123616
153309,140733
153297,105057
153285,125101
153291,153325
153279,125101
153282,152434
153037,129228
153304,139016
153287,135350
153284,127306
153301,112009
153307,140387
153316,130876
153319,131241
153290,84885
153308,151322
153288,105115
153270,92279
153276,128182
153310,133047
153269,111326
153265,88737
153292,84885
153295,129893
153274,123051
153293,154464
153333,125640
153325,114837
153320,120209
153314,90635
153217,125235
153313,115154
153330,153325
153289,110270
153286,125146
153280,109406
153294,46100
153344,150941
153393,115988
153347,131057
153360,152740
153331,130533
153410,121662
153358,140027
153380,124760
153352,96865
153303,132942
153351,105427
153374,95430
153365,107694
153341,129338
153338,112575
153354,103604
153318,150937
153363,140966
153327,125903
153362,129393
153373,132115
153349,103348
153324,151717
153379,128723
153384,96806
153328,127660
153388,130281
153367,126241
153370,136490
153323,118464
153385,125243
153343,133540
153421,128312
153369,96806
153417,150791
153356,95486
153332,127146
153415,96806
153404,129744
153334,127146
153375,86598
153381,132567
153403,151249
153409,105087
153418,150791
153317,108252
153419,124725
153366,97256
153394,135911
153435,107394
153428,153325
153392,124568
153438,102762
153425,125484
153430,150386
153424,114213
153442,108827
153432,131057
153429,133048
153434,150791
153413,96865
153423,136836
153364,135350
153453,102690
153355,114198
153322,128182
153400,153236
153345,127599
153416,127017
153346,
153372,117355
153390,120030
153414,107503
153399,151197
153448,140272
153389,94750
153427,122952
153456,137553
153386,151717
153408,99398
153426,117355
153383,95609
153450,69123
153439,130140
153469,95696
153475,95696
153473,59199
153446,67252
153451,114035
153461,128295
153440,123954
153477,135336
153454,86059
153467,73348
153420,139246
153436,128271
153452,123289
153460,68158
153441,133157
153476,127265
153485,113339
153455,131563
153492,91942
153493,92083
153463,129466
153491,109798
153504,153325
153505,139243
153507,124329
153483,113339
153490,126263
153499,150567
153466,88339
153457,84885
153500,102198
153433,46464
153458,103588
153482,108480
153607,126338
153508,79640
153503,104299
153498,104547
153587,140099
153479,129897
153462,91775
153521,81081
153524,153523
153517,108827
153589,134879
153531,153432
153577,123078
153488,127010
153588,128545
153556,101828
153444,98208
153519,123537
153533,127010
153526,105203
153512,
153398,81081
153511,
153501,87443
153540,123078
153525,129897
153443,123616
153574,102727
153586,141087
153537,115486
153515,101974
153514,139138
153565,107494
153584,141075
153543,107235
153585,141075
153523,153576
153520,112185
153571,101974
153572,125987
153474,104160
153535,103671
153623,153523
153582,137564
153522,151399
153542,107235
153528,125272
153619,109222
153534,104443
153628,134894
153629,153523
153600,101725
153536,108158
153599,135142
153608,103547
153578,140981
153597,153230
153618,150869
153601,133835
153541,94999
153639,153514
153621,92643
153513,
153647,141075
153666,151872
153638,141087
153539,126328
153538,118898
153662,93860
153648,93087
153643,115486
153652,69123
153627,107694
153641,134108
153637,133977
153631,122478
153632,94885
153635,130317
153664,68203
153642,121668
153649,86322
153669,132523
153617,103547
153634,127195
153580,100971
153630,104443
153656,107466
153650,131132
153697,153514
153658,135142
153686,91853
153659,101401
153730,140669
153682,138679
153679,93084
153685,118464
153684,104403
153674,152819
153709,138920
153708,132420
153668,124271
153702,119837
153711,103063
153678,70294
153677,95486
153704,105217
153675,138920
153710,132522
153667,151872
153672,126169
153690,119826
153654,132213
153714,137567
153576,
153665,98721
153689,105199
153676,104703
153657,138459
153712,127513
153703,119836
153661,97758
153706,127513
153700,113373
153749,131476
153691,117918
153694,136590
153735,153759
153670,132213
153696,152591
153723,114261
153699,130073
153693,152591
153680,124812
153683,95895
153701,111014
153721,152591
153742,113002
153729,88281
153739,138920
153722,107694
153731,105087
153724,125292
153747,138692
153718,106010
153705,92083
153733,136560
153750,135911
153655,150937
153744,114524
153743,139666
153776,139251
153732,97092
153803,152819
153734,131241
153748,123339
153778,127017
153737,90362
153740,150078
153768,152591
153793,89450
153738,76176
153741,127735
153753,113002
153802,140733
153862,128545
153827,116373
153832,100027
153828,72692
153861,152165
153855,102686
153821,135315
153775,141141
153883,153523
153850,126015
153810,93118
153851,136590
153848,121548
153902,126258
153890,151874
153881,137651
153868,132530
153899,127541
153820,128525
153866,125272
153795,128525
153910,150364
153846,107164
153895,46351
153847,46464
153870,95606
153865,125272
153886,128090
153842,101260
153792,87668
153831,120075
153841,88028
153819,138457
153900,93224
153911,129543
153801,135603
153915,151287
153807,151399
153812,133157
153923,130502
153844,102690
153912,150998
153863,125272
153839,139986
153934,153523
153907,129543
153867,108957
153888,120075
153904,96233
153818,152740
153924,131440
153932,100324
153889,150791
153872,95606
153887,153523
153933,134150
153849,101401
153925,115988
153920,119836
153914,93447
153860,105217
153926,109798
153916,125450
153929,153775
153885,100550
153894,96241
153805,136836
153927,130533
153893,120405
153931,91233
153954,100857
153919,103303
153917,101868
153940,103506
153956,125615
153935,99565
153955,125615
153938,90436
153958,88634
153951,91827
153945,138669
153949,122732
153937,109222
153942,87804
153953,125615
153977,125640
154068,105335
153759,153775
153997,115988
153941,87804
153936,128271
153971,126241
153913,108352
153965,100771
154071,125615
153966,89983
153967,89983
153961,129338
153969,112795
154069,125615
153968,112680
153930,153775
153962,105335
153979,115594
153990,73396
153980,93224
153986,121856
154000,127153
153991,127513
153988,151935
153999,85300
153970,151874
154067,105335
153974,122532
154066,128687
154086,121662
153987,120893
153963,109899
153985,118898
154075,150140
153983,153539
153928,138206
154109,86059
153998,113558
154089,103771
153984,121960
154080,120260
153993,73138
153981,117570
154113,68203
154112,153420
154110,130112
154074,68203
153978,105775
154115,123034
154108,121879
154119,102741
154073,119292
153943,136572
154085,117910
154083,130188
154114,91901
154084,112444
153976,85713
154092,76176
154150,141087
153957,152427
154070,92753
154087,112444
154082,101766
154094,134894
154146,140027
154120,110105
154091,95166
154090,141217
154138,151419
154144,121877
154139,139986
154047,46464
153975,151301
154125,112009
154148,136801
154076,140545
154164,140027
154174,139277
154145,134894
154167,126258
154131,102006
154140,109652
154151,151301
154166,140027
154152,89450
154130,92252
154122,150848
154141,92753
154127,113558
154143,87064
154168,126258
154124,124667
154107,125987
154136,107494
154133,103742
154134,107494
154183,128610
154156,104323
153989,133540
154155,104323
154128,111618
154163,123962
154199,153325
154198,135488
154177,121877
153994,111712
154180,125292
154190,126464
154171,105802
154187,124280
154178,135911
154172,127012
154157,131173
154191,108827
154179,79723
154188,100089
154185,93999
154197,139277
154161,98432
154221,113305
154207,130292
154196,108356
154222,133197
154192,131625
154226,90639
154147,133835
154193,131625
154189,96587
154176,104334
154194,101868
154254,133835
154224,133835
154202,137199
154256,153523
154230,131625
154225,95696
154182,152632
154263,117826
154244,150941
154099,83642
154220,90176
154219,59199
154227,152357
154253,96865
154245,124982
154262,116395
154231,112146
154240,109222
154223,46351
154285,128545
154232,110076
154195,135083
154278,66297
154206,66297
154210,66297
154259,84514
154209,135083
154205,93911
154247,133627
154213,130950
154211,135083
154235,101800
154290,130950
154298,101317
154291,131213
154267,131413
154279,66297
154289,66297
154181,152127
154184,101800
154326,66297
154353,113373
154368,135083
154275,111214
154260,105175
154382,140733
154307,95914
154280,66297
154277,66297
154236,131132
154257,105175
154297,132932
154252,124690
154359,135083
154364,135083
154305,131413
154365,66297
154208,135083
154261,117918
154367,130950
154251,66380
154350,86010
154310,120030
154304,105057
154246,92083
154273,125101
154340,79336
154264,103671
154276,135083
154328,61208
154327,113558
154258,107173
154296,124916
154274,120621
154315,107790
154369,
154377,131442
154361,130950
154360,130950
154352,129605
154333,94441
154266,112739
154375,66297
154384,122526
154342,116152
154376,150386
154416,66297
154331,130233
154351,103125
154250,76176
154287,130950
154093,97557
154169,97557
154165,97557
154162,97557
154216,97557
154100,97557
154311,128271
154325,120118
154241,66297
154362,153310
154379,91559
154406,139142
154462,125987
154320,96215
154309,129201
154306,138679
154343,138876
154409,141180
154391,114805
154378,124280
154288,132147
154408,66297
154363,132420
154373,137985
154215,87804
154371,135083
154101,97557
154414,141180
154403,110883
154438,128610
154404,137567
154439,124280
154427,136461
154426,136461
154405,137567
154402,127195
154372,107790
154430,114805
154474,139065
154318,138679
154571,130950
154160,97557
154308,76176
154097,97557
154429,66297
154158,97557
154450,76176
154457,95914
154670,135083
154486,128408
154552,136314
154354,92279
154570,151703
154386,117355
154441,93195
154664,66297
154421,122478
154395,103125
154606,130523
154374,103716
154420,85606
154393,94868
154456,98432
154553,150503
154520,118448
154424,129201
154442,117355
154488,107394
154599,112309
154655,127118
154560,139246
154394,75415
154489,112444
154422,109448
154418,129201
154440,84885
154401,114294
154400,100971
154673,151874
154568,90635
154675,130950
154654,66297
154443,66538
154316,114805
154385,99329
154554,153230
154444,113305
154460,91365
154600,128111
154415,98328
154390,98551
154448,95486
154407,92121
154577,150937
154658,90332
154676,135083
154435,99398
154562,81520
154464,150309
154349,105217
154653,128295
154563,90332
154623,153895
154672,136738
154564,90332
154657,129280
154689,140947
154566,120010
154701,153257
154693,133047
154572,108252
154697,151982
154715,130950
154558,132438
154576,114466
154669,150937
154671,112982
154716,130950
154707,138920
154712,131203
154717,66297
154569,128111
154719,130950
154617,92279
154691,128271
154434,103716
154718,130950
154686,135070
154705,123339
154714,135083
154660,129621
154662,98563
154727,131132
154725,115631
154700,124271
154724,132420
154680,138459
154723,138920
154728,131132
154720,113084
154646,128610
154685,76377
154708,104878
154711,114030
154668,103117
154610,127758
154683,76176
154699,103571
154667,133835
154648,131625
154684,95023
154383,129393
154758,135083
154759,130950
154757,66297
154755,127428
154745,131132
154750,68077
154463,106297
154749,136572
154751,92541
154779,66297
154752,151399
154736,131129
154578,110068
154734,131625
154704,88469
154732,104009
154737,104299
154706,95606
154753,102947
154741,120010
154754,105335
154721,86663
154730,136314
154739,120010
154733,133835
154729,150791
154663,93118
154767,130533
154771,126333
154756,96929
154820,131129
154769,133737
154682,108295
154763,151197
154764,151717
154770,124560
154792,99329
154781,138440
154778,133047
154726,113339
154785,88165
154791,127709
154762,154297
154766,153539
154783,135254
154789,135083
154765,134786
154761,81099
154698,88469
154813,128702
154790,124335
154773,88469
154774,102142
154786,132521
154819,101974
154782,136277
154787,140947
154796,137553
154735,136587
154809,130950
154837,101974
154810,135083
154812,113002
154776,133047
154780,133047
154775,124001
154777,127060
154793,113468
154818,66297
154788,86322
154800,127017
154804,91942
154806,132420
154807,129632
154797,151419
154798,154310
154802,153759
154814,104878
154817,128702
154836,138883
154794,120893
154795,128742
154830,141141
154854,93245
154805,124690
154831,130207
154827,130950
154829,139243
154848,90434
154849,128723
154850,128723
154803,86010
154828,112466
154861,102965
154881,126822
154799,112525
154823,138679
154838,94947
154840,91888
154842,109274
154853,88281
154867,121662
154877,109244
154832,120030
154843,153360
154847,85713
154855,133264
154801,153775
154822,114198
154835,136836
154852,140645
154860,131491
154862,129338
154863,139425
154871,125235
154872,93175
154878,100771
154904,135635
154841,127308
154859,151934
154870,89411
154879,105087
154880,76176
154885,150937
154891,51602
154903,134327
154824,125819
154846,134657
154864,125235
154884,101401
154886,131625
154893,133541
154902,119621
154908,135315
154907,138206
154919,101783
154887,121443
154900,94017
154906,101401
